Area,Value,Room,Living,School,Year,Floor
64,270,2,1,1,1988,16
124,260,3,1,0,1998,6
72,215,1,2,1,2003,6
79,175,2,1,0,1998,6
69,310,2,1,1,1992,16
111,325,3,2,0,2000,24
110,250,2,2,0,2001,5
90,235,2,1,0,2007,6
136,930,2,2,1,2004,31
66,250,2,1,0,1991,6
150,285,3,1,1,2001,12
142,620,3,2,1,1998,9
103,239,2,2,1,2004,6
191,650,4,2,1,2002,6
130,700,3,2,1,2003,17
82,180,3,1,0,1995,6
61,202,2,1,0,2011,14
44,155,1,1,0,1989,12
111,705,1,1,0,2014,3
69,540,2,1,1,1982,12
160,238,3,2,0,2000,7
87,200,2,1,1,2008,24
93,460,3,2,1,2002,26
49,169,1,1,0,1993,6
72,205,1,1,0,2005,20
173,460,3,2,0,2005,20
55,200,2,1,0,1996,6
39,150,1,1,0,2006,13
41,230,1,1,1,1986,6
148,610,3,2,0,2008,30
73,220,2,1,1,1997,6
47,170,1,1,0,1993,6
172,998,3,2,0,2002,26
67,260,3,1,1,1987,6
69,275,2,1,1,1998,6
66,200,1,1,0,2008,34
90,242,2,1,1,2010,22
62,410,2,1,1,1990,5
64,185,2,1,0,1987,6
117,405,2,2,1,2006,27
56,120,1,0,1,2008,18
73,350,1,1,1,2005,18
45,122,1,1,0,1994,14
92,350,2,1,0,2003,21
51,118,1,0,0,2011,19
92,250,2,1,1,2000,19
89,360,2,1,1,2003,19
131,590,3,2,0,2001,5
54,290,2,1,1,1990,6
51,160,2,1,0,1995,5
130,170,2,1,0,2000,12
64,190,2,1,1,1994,6
57,263,2,1,0,2013,2
163,540,3,2,1,2002,14
91,360,2,1,0,2010,24
55,368,2,1,1,1979,6
62,153,2,1,1,1995,6
78,330,2,2,1,2009,15
73,355,2,1,1,1997,6
46,200,1,0,1,1995,12
52,350,2,1,1,1973,5
117,458,4,2,1,1990,20
112,200,1,1,1,2004,7
106,250,3,1,1,1996,12
156,690,3,2,1,2005,29
80,290,2,1,1,1998,6
103,500,2,2,0,2004,20
66,210,2,1,0,1995,18
88,215,2,1,0,2003,6
42,142,1,1,1,1990,18
57,210,1,1,0,1994,16
179,520,3,2,0,2012,10
50,270,2,1,1,1988,6
76,425,2,1,1,2003,14
94,120,3,1,0,2002,6
70,165,2,1,0,2006,11
143,850,3,2,0,2008,28
119,240,3,2,0,2004,7
93,290,2,2,1,2004,27
141,550,3,2,1,2004,20
59,265,2,2,0,2011,10
52,230,2,1,1,1981,5
127,335,3,2,1,2004,5
45,158,1,1,0,1995,6
128,570,2,2,1,2004,21
72,185,2,1,1,1998,24
47,110,1,0,0,2003,22
47,210,1,1,1,1986,14
130,270,3,2,1,2001,10
94,220,2,2,0,1982,6
87,418,2,1,1,2002,12
94,350,2,1,1,2000,1
48,380,1,1,0,2003,21
51,142,1,0,0,2005,11
97,355,2,1,1,2000,24
125,272,3,2,0,2002,6
50,168,1,1,1,1998,6
198,1150,3,2,0,2003,18
56,142,1,1,0,2007,21
101,265,3,1,0,1995,6
82,150,2,1,0,2006,6
84,360,3,1,0,1989,6
158,1100,3,2,1,2003,8
110,750,3,1,1,1992,17
52,148,1,1,1,2001,9
68,265,2,1,1,1995,6
66,325,2,1,1,1983,19
60,320,2,1,1,1992,16
108,460,2,1,1,1996,16
58,300,2,1,1,1980,6
146,238,4,1,0,2000,6
52,155,1,0,0,2001,18
95,350,2,1,0,2000,26
61,158,1,1,0,2006,19
133,780,3,2,1,2004,18
69,290,2,1,0,1984,14
50,185,2,1,1,1988,6
83,162,2,1,0,1998,6
138,410,3,2,0,2000,29
64,365,2,1,1,1994,18
47,225,1,1,1,1995,91
51,275,2,1,1,1988,24
141,550,3,2,1,2000,11
59,220,1,0,1,2002,21
48,95,1,0,0,2009,10
78,330,2,2,1,2009,15
168,420,3,2,1,2006,11
213,1150,4,3,1,2013,18
147,735,3,2,1,2002,28
57,155,2,1,1,1983,6
39,145,1,0,0,1986,14
75,345,1,1,0,2000,27
66,348,2,1,0,1997,6
63,245,1,1,0,2005,24
159,770,4,1,1,2001,24
56,220,1,0,1,2004,27
81,191,2,1,1,1994,6
46,190,2,1,0,2009,14
54,150,1,1,0,2000,21
57,147,1,1,0,2007,18
102,283,2,2,1,2005,20
88,283,2,1,1,2003,5
112,450,3,2,1,2000,6
98,255,2,1,0,2004,21
161,899,3,2,0,2002,16
81,265,2,1,1,2000,21
62,185,2,1,1,1993,6
85,340,2,1,1,1998,6
206,1000,3,2,0,2004,19
69,290,2,1,0,1984,14
148,270,4,2,0,2001,6
47,168,1,1,0,1995,6
408,820,3,3,1,2000,2
113,275,3,2,1,1999,9
321,2000,5,3,1,2005,9
79,425,3,1,1,1993,6
71,305,2,1,1,1988,17
101,335,3,1,1,1993,31
75,500,3,1,1,1993,12
277,980,2,1,0,2005,28
54,110,1,1,0,2013,18
45,155,1,1,0,2000,16
77,390,1,1,1,2004,9
52,285,2,1,1,1987,6
61,272,2,1,0,1986,6
99,249,2,1,1,2004,7
37,99,1,0,0,2007,21
42,180,1,1,0,1981,6
117,480,2,1,1,2000,20
54,267,2,1,1,1997,6
72,175,1,1,1,2004,20
86,335,2,2,1,2010,28
119,310,3,1,0,2005,21
148,360,3,1,1,2008,6
85,340,3,1,0,1989,25
56,185,1,1,0,2012,16
63,360,2,1,1,1980,14
55,216,1,1,0,2003,22
66,176,2,1,1,2003,4
54,150,1,1,0,2000,21
110,465,2,1,1,1999,7
97,253,2,1,1,2005,5
47,225,1,1,1,1995,91
59,170,1,1,1,2003,6
111,325,3,2,0,2000,24
87,160,2,1,1,1993,6
57,249,2,1,1,1993,6
50,195,1,0,1,2000,21
72,235,1,1,1,1998,16
92,535,2,2,1,2008,26
65,198,2,2,1,1996,7
108,230,2,2,0,2004,11
57,225,2,1,1,1994,6
45,240,1,1,1,1990,12
47,110,1,1,0,2012,17
80,128,3,1,0,1996,5
146,330,3,2,0,2000,6
76,245,3,1,1,1990,15
136,460,2,1,0,2000,12
94,210,2,2,1,2003,5
155,385,3,2,0,2006,20
179,950,4,1,1,1981,19
103,245,2,2,1,2004,6
69,320,2,1,1,1997,18
59,310,1,1,1,2003,18
59,345,2,1,0,2002,20
116,400,3,1,1,2004,13
103,230,3,2,1,2003,6
61,360,2,1,1,1989,6
69,300,2,1,0,1984,17
90,240,2,1,1,2002,5
99,248,3,1,1,2002,5
105,170,3,1,1,1994,6
60,160,1,0,0,2012,17
53,183,2,1,1,1987,6
44,155,1,1,0,1986,16
64,155,1,1,0,2011,20
56,175,2,1,0,1990,5
72,400,2,1,1,2000,17
191,650,4,2,1,2002,6
253,545,4,3,0,2005,11
135,320,3,1,1,2000,11
60,230,2,1,1,1986,18
107,430,2,2,0,2000,23
126,370,3,2,0,2002,10
85,192,2,1,0,2004,6
97,150,2,1,0,2009,14
148,525,3,2,1,2000,5
59,229,2,1,0,1978,5
63,385,2,1,1,1992,6
81,265,2,1,1,2000,21
93,213,2,2,1,2013,27
82,480,1,1,0,2003,24
198,815,3,2,1,2002,20
79,165,1,1,0,2003,6
143,770,3,2,0,2000,32
44,275,1,1,1,1989,24
51,300,1,1,1,1989,16
52,155,1,1,0,1999,24
57,200,2,1,0,2011,14
176,360,4,2,0,2000,7
141,360,3,2,1,2002,6
31,153,1,1,1,2001,7
185,1200,3,1,0,2000,17
68,136,1,1,0,1994,6
56,230,1,1,1,2006,20
66,199,2,1,0,1980,6
58,158,2,1,1,1998,6
63,160,1,1,1,1998,21
79,580,3,2,1,1999,6
96,325,2,2,1,1996,18
131,830,3,2,1,2006,7
73,355,2,1,1,1997,6
75,210,2,1,0,2000,18
63,250,1,1,0,2001,22
58,266,2,1,1,1990,6
110,750,3,1,1,1992,17
71,195,1,1,0,2012,21
408,820,3,3,1,2000,2
67,285,1,1,1,2000,24
50,182,2,1,1,1988,18
53,220,2,1,0,1982,6
98,238,2,1,1,2008,6
57,263,2,1,0,2013,2
110,317,2,1,0,2003,30
101,335,3,1,1,1993,31
47,169,2,1,1,1995,6
74,245,2,1,1,1991,20
110,325,2,2,0,2006,22
99,290,2,2,1,2009,32
45,137,1,0,0,2000,22
160,415,4,2,1,2005,19
62,275,2,1,1,1990,18
58,255,2,1,0,1988,6
92,720,3,2,1,2000,11
99,279,3,2,0,1999,21
49,166,1,1,0,2009,12
199,750,4,2,0,2003,23
64,280,2,1,1,1991,18
77,450,2,1,1,2007,11
85,340,2,1,1,2002,6
103,280,2,1,1,2006,22
96,277,2,1,1,2005,6
64,190,2,1,1,1994,6
74,178,2,1,0,1998,6
58,260,2,1,1,1991,6
119,240,3,2,0,2004,7
82,200,2,1,0,2009,28
124,440,3,2,1,2004,6
43,114,1,0,0,2005,15
138,520,2,2,1,1998,24
90,250,2,1,0,2008,20
68,265,2,1,1,1995,6
88,255,2,2,1,2011,18
71,320,2,1,0,1995,16
68,320,1,1,1,2004,17
87,251,2,1,0,2003,21
48,150,2,1,1,1988,6
66,330,2,1,1,2003,16
68,320,1,1,0,2003,21
136,520,3,2,0,2009,8
96,300,2,1,1,2003,11
88,235,2,2,1,2011,18
113,305,3,2,1,2006,18
101,450,2,1,1,2003,25
117,245,3,2,1,1996,7
96,242,2,1,1,2002,7
70,310,1,1,1,2002,18
51,275,1,1,1,1989,20
116,435,2,2,1,2006,26
163,540,3,2,1,2002,14
67,180,2,1,0,1958,4
138,720,2,2,1,2005,2
96,335,2,2,0,2005,28
83,312,3,1,1,1992,6
58,232,2,1,0,1980,16
96,500,3,1,1,2000,7
172,998,3,2,0,2002,26
136,520,3,2,1,2007,1
70,330,1,1,0,2005,20
85,220,2,1,1,1990,6
377,5200,4,2,0,2006,5
59,190,2,1,0,2000,6
40,96,1,0,0,2012,7
112,265,2,1,0,2004,13
37,150,1,1,1,2006,6
50,147,1,1,0,2004,11
72,325,2,1,1,1990,6
57,124,2,1,1,1991,6
60,285,2,1,1,1995,91
52,195,1,1,1,2002,24
108,430,2,2,0,2002,23
82,335,2,1,0,2002,8
67,280,2,1,0,1994,6
78,315,3,1,1,1987,16
80,359,3,1,1,1997,12
101,360,2,1,0,2000,13
43,125,1,1,0,2003,12
136,305,3,2,1,2005,5
50,190,1,1,0,1988,14
83,360,2,2,1,2009,15
89,315,2,1,1,1999,6
87,500,2,1,1,2003,18
58,210,2,1,1,1993,6
120,208,2,1,1,2005,19
58,180,2,1,0,1988,6
100,203,2,1,0,2000,19
86,350,2,1,1,2012,27
61,150,2,1,1,1991,6
96,277,2,1,1,2005,6
139,720,3,2,1,2002,10
46,156,1,1,0,1987,6
98,220,2,1,1,2008,6
192,265,3,1,0,2000,32
102,320,2,1,1,2000,22
90,190,2,2,1,2005,11
96,325,2,2,1,1996,18
46,249,1,1,1,1984,12
155,750,3,2,1,2005,15
72,350,3,1,1,1995,18
32,95,1,0,0,2000,20
125,270,3,2,0,2000,7
147,600,3,2,0,2002,12
50,252,1,1,0,2004,1
62,295,2,1,1,1990,5
125,410,2,1,1,2000,30
70,220,2,2,1,2010,26
96,208,2,2,1,2001,10
57,236,2,1,1,1991,6
38,255,1,1,1,1985,6
263,1750,4,2,0,2006,12
99,340,2,1,1,2000,6
68,388,2,1,1,1993,20
104,420,2,2,0,2003,9
168,730,3,2,0,2004,0
94,209,2,2,1,2004,11
52,142,1,1,1,2000,5
53,200,1,0,1,1998,7
61,217,2,1,1,1993,6
41,165,1,1,1,1991,6
79,173,2,1,0,1997,6
79,210,2,1,1,2002,6
296,850,4,2,0,2002,25
111,290,3,2,0,2000,24
134,390,3,2,1,2007,11
60,295,2,1,0,1980,6
144,540,3,2,1,2006,10
40,115,1,1,1,2000,20
79,440,3,1,1,1994,18
113,250,3,2,0,2001,6
74,158,2,2,1,1998,6
69,215,2,1,1,1999,6
58,248,2,1,1,1985,14
47,162,1,1,0,1998,6
70,128,2,1,0,2000,6
87,251,2,1,0,2003,21
81,262,2,1,1,1998,22
111,699,3,2,1,1985,11
60,295,2,1,0,1980,6
105,460,2,2,1,1999,24
90,178,2,1,1,2006,5
70,180,2,1,1,1998,6
128,520,3,2,1,1997,22
76,460,2,1,0,2001,27
112,557,2,2,0,2010,7
84,195,2,1,1,1997,24
70,225,2,1,0,1997,20
263,2700,5,1,0,2005,1
152,660,3,1,0,2003,19
89,194,2,2,0,1996,7
70,135,1,1,1,1995,6
85,330,3,1,1,1989,25
67,390,1,1,0,2004,13
71,145,2,1,0,2005,7
133,410,3,2,1,2000,24
78,220,2,2,1,1997,6
51,174,1,1,0,2000,24
60,298,3,1,1,1985,6
127,428,3,1,1,2001,25
69,215,2,1,1,1999,6
71,290,1,1,0,2005,12
77,310,2,1,1,2002,18
46,215,1,1,0,1996,6
57,285,2,1,1,1983,5
50,142,2,1,1,1993,7
54,275,2,1,1,1983,6
95,235,2,2,0,2003,6
134,390,3,2,1,2007,11
70,219,1,1,1,2005,11
124,285,3,2,0,2003,7
50,130,1,1,1,2003,13
179,950,4,1,1,1981,19
58,340,2,1,1,1983,6
40,115,1,1,1,2000,20
83,162,2,1,0,1998,6
64,300,2,1,0,1979,6
80,470,3,1,1,1990,6
57,155,2,1,1,1983,6
47,158,1,1,0,1994,16
137,270,3,2,1,2005,6
87,290,2,1,0,2000,20
176,950,3,1,1,2012,28
53,167,2,1,1,1982,6
63,360,2,1,1,1980,14
53,170,1,1,1,2002,6
53,208,1,1,0,1995,12
140,670,3,1,1,1997,6
86,265,2,1,0,2000,7
93,213,2,2,1,2013,27
77,210,2,1,0,1994,16
50,150,2,1,1,1993,5
208,810,1,0,0,2008,24
93,270,3,1,0,2008,14
217,1250,4,2,1,2011,27
82,208,2,1,1,2007,21
71,305,2,1,1,1988,17
98,250,3,1,0,2002,20
56,198,2,1,1,1993,6
64,198,2,1,1,1991,5
137,240,4,2,1,1993,6
68,445,2,1,1,1994,15
51,300,1,1,1,1989,16
47,170,1,0,1,2006,11
62,190,2,1,0,1989,18
63,195,2,1,1,1992,6
90,190,2,2,1,1996,6
158,605,3,2,1,2003,18
54,275,2,1,1,1983,6
176,540,4,3,1,2008,9
92,310,2,1,0,2010,8
127,335,3,2,1,2004,5
80,540,3,1,1,1992,18
91,430,3,1,1,2003,9
58,259,2,1,0,1989,21
79,265,2,1,0,2003,10
64,220,1,1,1,2000,24
55,140,1,1,1,1995,6
57,345,2,1,1,1986,6
118,750,3,2,1,2004,6
56,142,1,1,0,2007,21
48,249,2,1,0,1990,16
46,160,1,1,0,1996,22
84,520,3,1,1,1993,18
63,150,2,1,0,1995,6
55,200,1,1,1,1995,6
57,180,2,1,0,1993,6
72,325,2,1,1,1990,6
96,200,2,1,1,2003,6
48,200,1,0,1,2006,18
61,230,1,1,1,2002,18
139,435,3,2,1,2010,18
85,270,2,1,0,2005,9
139,730,3,2,1,2006,15
42,142,2,1,1,1994,6
43,112,1,0,1,2005,15
104,370,2,1,0,2005,28
96,325,2,2,1,1996,18
148,610,3,2,0,2008,30
89,165,2,1,0,2005,17
71,320,2,1,0,1995,16
119,500,3,2,1,2003,5
81,263,2,1,1,2000,10
58,210,1,1,1,2005,9
60,330,2,1,1,1980,6
110,365,2,1,1,2006,13
111,385,3,2,1,1998,10
38,216,1,1,1,1985,11
44,140,1,1,1,1982,16
117,290,3,2,1,2002,6
219,345,5,2,1,2004,6
68,190,2,1,1,1983,6
76,440,3,1,1,1985,6
76,156,2,1,0,1997,6
128,620,3,2,0,1998,19
92,275,2,2,1,1998,28
97,245,2,1,1,2006,6
158,350,4,2,0,2007,17
82,205,2,1,0,2004,7
68,430,2,1,0,1985,6
90,340,2,2,1,2011,21
94,220,2,2,0,1982,6
99,225,2,1,0,2003,6
59,330,2,1,1,1980,14
76,175,1,1,0,2001,17
46,155,2,1,0,2010,17
87,290,2,1,0,2000,20
84,200,1,1,0,2003,1
47,162,1,1,0,1998,6
47,120,1,1,0,1996,6
52,142,1,1,1,2000,5
156,820,3,2,0,2003,9
63,190,2,1,0,2000,7
90,210,2,1,0,2004,11
88,350,2,1,1,2000,13
56,183,1,1,0,2008,20
114,750,2,2,1,2000,14
186,840,4,2,1,2001,16
127,335,3,2,1,2004,5
137,520,3,2,1,2009,6
124,340,3,2,1,2012,28
95,342,2,2,1,2000,14
54,275,2,1,1,1983,6
137,410,3,2,0,1996,18
74,178,2,1,0,1998,6
187,320,4,2,1,2001,7
64,190,2,1,0,1994,6
172,600,3,2,0,2004,11
112,200,1,1,1,2004,7
65,158,2,1,1,1990,6
66,145,2,1,1,2003,6
137,210,3,2,1,1996,6
108,365,2,2,1,2005,18
87,500,2,1,1,2003,18
54,199,2,1,0,1990,6
99,260,2,1,0,2002,15
59,265,2,2,0,2011,10
320,430,6,3,1,2010,8
133,630,3,2,1,2000,18
59,175,2,1,1,1994,6
135,940,3,2,1,2002,18
63,160,1,1,1,1998,21
82,275,2,1,1,2000,24
94,213,2,2,0,2005,6
202,550,3,2,0,2002,33
121,370,2,1,0,2004,18
161,660,3,2,0,2009,7
45,190,1,1,1,1988,6
119,288,3,2,0,2004,6
59,205,1,1,1,1997,24
100,300,2,1,0,1999,18
58,130,2,1,0,1991,6
90,250,2,2,0,2009,10
81,170,2,2,1,2003,6
70,400,1,1,1,2004,27
88,190,3,1,1,1996,6
72,185,2,1,1,2001,6
117,420,2,2,0,2007,28
47,200,1,1,1,1986,6
88,190,3,1,1,1996,6
196,335,4,3,1,2009,9
48,130,1,0,0,2008,12
202,550,3,2,0,2002,33
54,250,1,1,0,2004,5
59,205,1,1,1,1997,24
91,530,2,1,1,2006,18
162,600,3,2,1,2011,6
56,525,2,1,0,1993,18
65,420,1,0,0,2012,2
91,530,2,1,1,2006,18
182,460,4,2,0,2005,3
61,225,2,1,0,1992,6
40,150,1,0,0,2008,34
54,250,1,1,0,2004,5
173,600,4,1,1,2001,12
192,725,3,2,1,2000,32
59,205,1,1,1,1997,24
48,130,1,0,0,2008,12
162,600,3,2,1,2011,6
117,420,2,2,0,2007,28
128,400,3,2,0,2000,6
58,245,2,1,1,1991,6
59,205,1,1,1,1997,24
79,210,2,1,0,2001,6
186,810,3,2,0,2000,21
115,215,2,2,0,2004,18
45,220,2,1,1,1988,6
70,300,2,1,0,1988,16
85,360,3,1,0,1992,13
73,360,2,1,1,2002,6
182,460,4,2,0,2005,3
88,269,2,1,1,2011,14
58,191,2,1,0,2011,14
40,150,1,0,0,2008,34
58,130,2,1,0,1991,6
161,660,3,2,0,2009,7
100,300,2,1,0,1999,18
173,600,4,1,1,2001,12
186,810,3,2,0,2000,21
81,170,2,2,1,2003,6
54,250,1,1,0,2004,5
175,520,4,2,0,2000,28
60,355,1,1,1,2005,18
202,550,3,2,0,2002,33
56,525,2,1,0,1993,18
150,785,2,1,1,2000,21
126,270,3,2,0,2003,7
151,830,3,2,1,1999,17
114,400,2,2,0,2006,26
117,380,2,1,0,2001,21
58,260,1,1,0,1980,17
160,750,5,2,1,2003,14
95,430,2,2,1,1987,25
57,260,2,1,1,1999,5
124,445,3,2,1,2000,21
136,550,3,2,0,1995,18
151,830,3,2,1,1999,17
91,200,2,1,1,1994,6
58,186,1,1,1,2006,27
50,265,2,1,1,1979,6
137,950,2,1,0,2010,24
71,251,2,1,0,1996,6
112,388,2,1,1,2000,24
142,620,3,2,1,2000,18
57,149,1,1,0,2003,6
103,235,2,1,1,2001,7
62,215,1,0,0,2003,21
76,155,2,1,0,1999,6
60,320,2,1,0,1980,6
71,195,1,1,1,1999,22
132,285,3,2,1,2005,6
47,205,1,1,1,1986,14
153,490,3,2,1,2003,15
145,470,3,2,0,1999,24
102,350,2,2,1,2002,10
30,130,1,0,1,1992,23
28,170,1,1,1,2002,10
44,246,1,1,1,1993,6
144,600,3,2,0,2000,26
66,330,2,1,1,1990,18
81,195,2,1,1,2006,19
143,335,3,1,1,2004,28
134,510,2,2,0,2009,27
53,260,2,1,0,1978,6
148,740,3,2,1,1998,24
131,750,2,2,0,2004,13
66,206,1,1,1,2000,7
99,245,2,1,1,2003,6
142,608,3,1,1,2000,22
108,750,2,1,0,2009,6
67,320,2,1,1,1996,6
82,280,2,1,0,2009,28
105,778,2,1,1,2002,18
101,493,2,2,1,1994,6
80,245,3,1,1,1992,6
63,250,1,1,0,2004,28
82,230,2,1,1,1998,6
80,255,2,1,0,2012,18
56,210,1,1,0,2010,9
129,235,3,2,0,1999,6
520,3500,5,3,0,2004,24
106,470,2,1,1,1999,25
58,360,2,1,1,1987,18
79,295,2,1,0,1994,22
55,176,2,1,0,1993,4
71,460,2,1,1,1989,19
95,320,2,1,1,2004,18
89,170,2,2,1,2005,5
83,195,2,1,0,2013,0
62,140,2,1,1,1987,6
92,368,2,1,0,1990,20
62,163,1,1,1,2005,11
94,530,2,1,1,2007,18
64,205,2,1,0,1996,6
86,448,3,1,0,1998,22
56,195,2,1,0,1992,6
64,240,1,0,0,2011,29
115,330,3,1,1,2000,19
81,210,2,2,1,2000,6
99,195,2,2,0,2008,21
119,300,3,2,0,2005,21
90,226,2,2,1,2002,6
50,152,2,1,0,1982,6
66,320,1,1,1,2004,12
119,740,3,1,1,2013,26
59,195,2,1,1,1986,6
52,220,1,1,1,1999,25
122,390,2,1,0,2004,21
128,520,3,2,1,2006,9
62,190,3,1,0,1983,6
58,210,1,1,1,1999,6
97,800,2,2,1,2000,21
48,230,2,0,1,1974,5
64,145,1,1,1,2009,9
98,395,3,2,1,1997,26
100,200,3,1,1,1999,6
189,740,4,2,0,2004,0
75,260,2,1,1,1995,6
111,380,3,2,1,2005,18
89,250,2,2,1,2011,18
34,230,1,1,1,2004,16
110,300,3,1,0,1998,25
39,160,1,1,0,1991,6
110,430,2,2,0,2003,25
65,295,2,1,1,1995,18
65,220,1,1,1,2007,27
57,340,2,1,1,1994,6
60,130,1,1,1,1994,6
88,499,3,1,1,1990,6
46,138,1,0,0,2004,11
89,360,2,1,1,2007,10
72,650,3,1,1,1983,6
103,225,2,1,1,2000,6
77,230,2,1,0,2003,7
104,400,2,1,1,1998,24
219,290,3,2,0,2001,7
81,210,2,1,1,2002,18
144,378,3,1,1,2003,10
59,260,3,1,1,1988,6
75,300,2,1,1,1998,6
119,330,3,2,1,2004,18
119,320,3,1,1,2000,14
97,165,2,2,0,2010,9
87,500,3,1,1,1952,4
41,225,1,1,1,1988,6
65,360,1,1,1,2003,23
55,255,2,1,1,2008,6
56,175,2,1,0,1995,6
95,187,2,1,1,2010,10
73,164,2,1,1,1994,6
144,300,3,2,0,2004,13
102,207,2,2,1,2004,6
160,248,4,2,0,1995,6
77,350,2,2,1,2010,9
61,115,2,1,1,1986,7
59,265,2,1,0,1996,6
74,174,2,1,1,2000,6
115,455,2,2,1,1999,24
163,700,3,2,1,2004,9
58,210,1,1,0,2000,28
117,510,3,2,1,2001,11
81,255,2,1,1,2002,6
94,630,2,1,0,2002,22
134,450,3,1,0,2000,14
45,180,1,1,0,1992,14
47,272,2,1,1,1981,6
68,295,2,1,1,1995,22
114,485,3,2,1,2004,12
90,430,2,1,1,1998,27
61,163,1,1,0,2003,6
61,270,2,1,1,1991,6
65,385,2,1,1,1995,28
137,410,3,1,1,1998,24
94,390,2,1,0,2001,22
97,355,2,2,1,2003,15
84,230,2,2,0,2009,5
47,150,1,1,0,1995,6
277,800,8,4,0,2009,8
160,315,3,1,0,2001,12
53,125,2,1,1,1977,5
183,578,3,2,0,2005,4
108,420,2,1,0,2005,24
52,145,1,1,1,2005,21
62,160,1,1,1,1996,18
141,380,3,2,0,2006,28
50,185,2,0,0,1982,16
91,430,3,1,1,2004,16
57,200,2,1,1,1985,6
68,200,2,1,1,1987,6
47,170,2,1,1,2012,16
54,230,1,0,0,2002,32
106,200,2,2,1,1999,7
149,700,3,2,0,2006,11
51,148,1,1,1,2009,24
138,320,3,2,1,2005,6
67,238,1,2,0,2000,24
91,480,2,2,0,1998,25
40,250,1,1,1,1987,6
58,282,2,1,0,1986,6
48,115,1,0,1,2005,12
83,230,3,1,1,1956,4
66,196,2,1,0,1998,6
58,320,2,1,1,1988,6
60,400,3,1,0,1984,6
39,150,1,1,0,2006,30
102,340,2,1,0,2005,23
69,228,3,1,0,1990,22
80,320,1,1,1,2003,25
52,172,2,1,1,1990,6
58,236,2,1,0,1984,6
135,650,3,1,0,1998,2
62,287,2,1,1,1991,6
158,563,3,2,0,2000,32
60,100,2,0,0,2012,12
117,265,3,2,1,2001,10
62,265,1,1,1,2004,21
110,230,2,1,0,2002,7
90,280,2,1,1,2005,4
102,260,2,2,0,2002,7
65,160,3,1,0,1987,16
67,170,1,1,0,2000,14
135,205,3,1,1,2003,15
69,160,1,1,1,2004,20
125,200,3,2,0,1998,6
48,460,2,1,1,2000,6
57,215,2,1,1,1982,6
74,260,3,1,1,1986,6
38,249,1,1,1,1990,20
101,493,2,2,1,1994,6
55,198,2,1,1,1987,5
162,710,3,2,1,2004,26
87,500,2,1,1,2009,28
101,600,2,1,0,1999,18
48,175,1,1,0,1980,24
54,356,2,1,1,1985,16
119,408,2,1,1,2006,9
90,150,2,1,0,2014,8
116,380,3,2,0,2000,24
92,270,2,2,1,2000,28
59,280,2,1,0,1996,7
112,315,2,1,0,2004,20
128,530,3,2,1,2003,10
196,1050,3,2,0,2006,9
88,375,2,1,0,2004,9
93,305,3,1,1,2000,6
110,500,2,2,1,2001,6
46,225,1,1,1,1990,6
74,270,1,1,1,2005,28
142,230,3,2,0,2002,6
88,460,3,1,1,2004,6
152,450,3,1,1,1997,20
47,220,1,1,1,1996,5
66,390,2,1,1,1985,5
50,120,2,1,0,1988,6
61,267,2,1,1,1994,7
60,235,2,1,0,1985,6
117,415,4,1,1,2000,6
146,328,3,2,0,2000,13
135,545,3,2,1,2001,14
157,600,2,2,0,2001,22
58,225,2,1,0,1995,6
89,305,2,1,1,2001,6
55,200,2,0,1,2009,28
75,400,1,2,0,1998,27
71,251,2,1,0,1996,6
74,185,1,1,0,2010,7
39,268,1,1,1,1984,5
103,235,2,1,1,2001,7
52,220,1,1,1,1999,25
43,200,1,1,0,1980,14
57,178,1,1,0,2001,20
129,650,3,1,0,1990,16
89,169,2,1,0,2000,6
84,350,1,1,1,2000,14
71,210,1,1,1,2008,28
55,170,2,1,1,1995,6
66,259,2,1,1,1987,18
83,295,1,2,0,2002,23
70,315,2,1,1,1991,18
57,355,2,1,1,1954,3
111,406,2,2,1,2002,21
144,625,3,2,1,2002,18
101,380,2,2,0,2002,24
123,435,2,2,1,2003,32
79,340,2,1,0,1994,22
125,430,3,1,1,1997,20
125,275,3,2,1,1999,4
58,210,1,1,1,1999,6
60,350,2,1,1,1960,3
130,280,3,1,1,2002,7
126,455,2,2,0,2000,24
39,218,2,1,1,1983,5
56,183,2,1,0,1998,6
62,299,1,1,1,2006,19
58,300,1,1,0,2001,15
153,490,3,2,1,2003,15
277,1400,5,3,0,2002,11
121,330,3,2,1,2004,6
74,165,2,1,1,1997,6
70,315,2,1,1,1991,18
46,190,1,1,1,1996,24
203,1230,3,2,1,2011,6
156,640,3,2,1,2002,30
101,452,3,1,0,1999,18
108,370,2,2,0,2000,18
61,215,2,1,0,1984,6
65,169,1,1,0,2013,18
101,345,2,1,0,2009,11
101,210,2,1,0,2007,6
108,270,2,2,0,2007,10
57,130,1,1,0,2001,6
45,70,1,1,0,2009,10
58,290,2,1,1,1990,6
55,305,2,1,1,1983,6
84,360,2,1,1,2005,5
76,190,3,1,0,1989,6
95,170,2,2,1,2010,10
78,300,3,1,0,1987,6
63,280,2,1,1,1995,11
97,223,2,1,1,2000,32
91,750,3,1,1,2000,7
364,1650,4,2,0,2000,17
52,235,2,1,1,1970,6
62,310,2,1,0,1986,18
189,740,4,2,0,2004,0
104,240,2,1,1,1998,18
128,319,3,2,1,1996,25
155,360,3,2,0,2006,20
246,610,4,2,1,2007,11
93,340,2,1,1,1990,26
91,330,2,1,1,2006,11
